Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Months Code,Months,Value
MYS,01/10/2018,31/10/2018,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2018,2018,7010,October,4000
MYS,01/11/2018,30/11/2018,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2018,2018,7011,November,4000
MYS,01/12/2018,31/12/2018,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2018,2018,7012,December,4000
MYS,01/01/2019,31/12/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,4750
MYS,01/01/2019,31/01/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7001,January,4000
MYS,01/02/2019,28/02/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7002,February,4000
MYS,01/03/2019,31/03/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7003,March,5400
MYS,01/04/2019,30/04/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7004,April,5700
MYS,01/05/2019,31/05/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7005,May,6000
MYS,01/06/2019,30/06/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7006,June,4600
MYS,01/07/2019,31/07/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7007,July,4950
MYS,01/08/2019,31/08/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7008,August,5500
MYS,01/09/2019,30/09/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7009,September,4500
MYS,01/10/2019,31/10/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7010,October,4650
MYS,01/11/2019,30/11/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7011,November,4500
MYS,01/12/2019,31/12/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2019,2019,7012,December,4500
MYS,01/01/2020,31/12/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,1850
MYS,01/01/2020,31/01/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7001,January,1550
MYS,01/02/2020,29/02/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7002,February,1650
MYS,01/03/2020,31/03/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7003,March,1650
MYS,01/04/2020,30/04/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7004,April,1500
MYS,01/05/2020,31/05/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7005,May,1650
MYS,01/06/2020,30/06/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7006,June,1750
MYS,01/07/2020,31/07/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7007,July,1750
MYS,01/08/2020,31/08/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7008,August,1800
MYS,01/09/2020,30/09/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7009,September,1600
MYS,01/10/2020,31/10/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7010,October,2350
MYS,01/11/2020,30/11/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7011,November,2400
MYS,01/12/2020,31/12/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5530,Producer Price (LCU/tonne),2020,2020,7012,December,2400
MYS,01/01/2000,31/12/2000,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,1974
MYS,01/01/2003,31/12/2003,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,1739
MYS,01/01/2004,31/12/2004,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,1183
MYS,01/01/2005,31/12/2005,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,1363
MYS,01/01/2006,31/12/2006,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,1070
MYS,01/01/2007,31/12/2007,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,2000
MYS,01/01/2008,31/12/2008,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,4550
MYS,01/01/2009,31/12/2009,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,4700
MYS,01/01/2010,31/12/2010,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,4300
MYS,01/01/2011,31/12/2011,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,2750
MYS,01/01/2012,31/12/2012,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,2600
MYS,01/01/2013,31/12/2013,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,2850
MYS,01/01/2014,31/12/2014,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,2475
MYS,01/01/2015,31/12/2015,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,4000
MYS,01/01/2016,31/12/2016,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,5250
MYS,01/01/2017,31/12/2017,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,4125
MYS,01/01/2018,31/12/2018,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,6000
MYS,01/01/2019,31/12/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,4750
MYS,01/01/2020,31/12/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,1850
MYS,01/01/2000,31/12/2000,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,519
MYS,01/01/2003,31/12/2003,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,458
MYS,01/01/2004,31/12/2004,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,311
MYS,01/01/2005,31/12/2005,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,360
MYS,01/01/2006,31/12/2006,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,292
MYS,01/01/2007,31/12/2007,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,582
MYS,01/01/2008,31/12/2008,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,1364
MYS,01/01/2009,31/12/2009,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,1334
MYS,01/01/2010,31/12/2010,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,1335
MYS,01/01/2011,31/12/2011,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,899
MYS,01/01/2012,31/12/2012,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,842
MYS,01/01/2013,31/12/2013,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,905
MYS,01/01/2014,31/12/2014,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,756
MYS,01/01/2015,31/12/2015,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,1024
MYS,01/01/2016,31/12/2016,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,1266
MYS,01/01/2017,31/12/2017,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,959
MYS,01/01/2018,31/12/2018,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,1487
MYS,01/01/2019,31/12/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,1147
MYS,01/01/2020,31/12/2020,131,Malaysia,571,"Mangoes, mangosteens, guavas",5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,440
MYS,01/01/1991,31/12/1991,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,31
MYS,01/01/1992,31/12/1992,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,32
MYS,01/01/1993,31/12/1993,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,34
MYS,01/01/1994,31/12/1994,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,29
MYS,01/01/1995,31/12/1995,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,25
MYS,01/01/1996,31/12/1996,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,32
MYS,01/01/1997,31/12/1997,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,50
MYS,01/01/1998,31/12/1998,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,57
MYS,01/01/1999,31/12/1999,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,46
MYS,01/01/2000,31/12/2000,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,51
MYS,01/01/2001,31/12/2001,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,42
MYS,01/01/2002,31/12/2002,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,33
MYS,01/01/2003,31/12/2003,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,44
MYS,01/01/2004,31/12/2004,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,30
MYS,01/01/2005,31/12/2005,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,35
MYS,01/01/2006,31/12/2006,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,27
MYS,01/01/2007,31/12/2007,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,51
MYS,01/01/2008,31/12/2008,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,116
MYS,01/01/2009,31/12/2009,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,120
MYS,01/01/2010,31/12/2010,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,110
MYS,01/01/2011,31/12/2011,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,70
MYS,01/01/2012,31/12/2012,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,67
MYS,01/01/2013,31/12/2013,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,73
MYS,01/01/2014,31/12/2014,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,63
MYS,01/01/2015,31/12/2015,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,102
MYS,01/01/2016,31/12/2016,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,134
MYS,01/01/2017,31/12/2017,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,106
MYS,01/01/2018,31/12/2018,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,154
MYS,01/01/2019,31/12/2019,131,Malaysia,571,"Mangoes, mangosteens, guavas",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,122
MYS,01/01/1993,31/12/1993,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,4310
MYS,01/01/1994,31/12/1994,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,4110
MYS,01/01/1995,31/12/1995,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,4030
MYS,01/01/1996,31/12/1996,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,4250
MYS,01/01/1997,31/12/1997,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,4180
MYS,01/01/1998,31/12/1998,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,4510
MYS,01/01/1999,31/12/1999,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,4750
MYS,01/01/2000,31/12/2000,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,4860
MYS,01/01/2001,31/12/2001,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,5100
MYS,01/01/2002,31/12/2002,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,4945
MYS,01/01/2003,31/12/2003,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,5085
MYS,01/01/2004,31/12/2004,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,5870
MYS,01/01/2005,31/12/2005,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,5325
MYS,01/01/2006,31/12/2006,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,6645
MYS,01/01/2007,31/12/2007,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,7050
MYS,01/01/2008,31/12/2008,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,7130
MYS,01/01/2009,31/12/2009,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,7490
MYS,01/01/2010,31/12/2010,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,7350
MYS,01/01/2011,31/12/2011,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,8000
MYS,01/01/2012,31/12/2012,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,8300
MYS,01/01/2013,31/12/2013,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,8660
MYS,01/01/2014,31/12/2014,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,9370
MYS,01/01/2015,31/12/2015,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,10000
MYS,01/01/2016,31/12/2016,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,11000
MYS,01/01/2017,31/12/2017,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,11000
MYS,01/01/2018,31/12/2018,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,14000
MYS,01/01/2019,31/12/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,16900
MYS,01/01/2019,31/01/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7001,January,16900
MYS,01/02/2019,28/02/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7002,February,16900
MYS,01/03/2019,31/03/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7003,March,16900
MYS,01/04/2019,30/04/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7004,April,16900
MYS,01/05/2019,31/05/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7005,May,16900
MYS,01/06/2019,30/06/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7006,June,16900
MYS,01/07/2019,31/07/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7007,July,16900
MYS,01/08/2019,31/08/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7008,August,16900
MYS,01/09/2019,30/09/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7009,September,16900
MYS,01/10/2019,31/10/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7010,October,16900
MYS,01/11/2019,30/11/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7011,November,16900
MYS,01/12/2019,31/12/2019,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2019,2019,7012,December,16900
MYS,01/01/2020,31/12/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,17737
MYS,01/01/2020,31/01/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7001,January,16900
MYS,01/02/2020,29/02/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7002,February,16900
MYS,01/03/2020,31/03/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7003,March,16800
MYS,01/04/2020,30/04/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7004,April,17940
MYS,01/05/2020,31/05/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7005,May,19000
MYS,01/06/2020,30/06/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7006,June,24760
MYS,01/07/2020,31/07/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7007,July,17940
MYS,01/08/2020,31/08/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7008,August,14520
MYS,01/09/2020,30/09/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7009,September,16800
MYS,01/10/2020,31/10/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7010,October,16520
MYS,01/11/2020,30/11/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7011,November,19280
MYS,01/12/2020,31/12/2020,131,Malaysia,973,"Meat live weight, buffalo",5530,Producer Price (LCU/tonne),2020,2020,7012,December,15480
MYS,01/01/1993,31/12/1993,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,4310
MYS,01/01/1994,31/12/1994,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,4110
MYS,01/01/1995,31/12/1995,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,4030
MYS,01/01/1996,31/12/1996,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,4250
MYS,01/01/1997,31/12/1997,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,4180
MYS,01/01/1998,31/12/1998,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,4510
MYS,01/01/1999,31/12/1999,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,4750
MYS,01/01/2000,31/12/2000,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,4860
MYS,01/01/2001,31/12/2001,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,5100
MYS,01/01/2002,31/12/2002,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,4945
MYS,01/01/2003,31/12/2003,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,5085
MYS,01/01/2004,31/12/2004,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,5870
MYS,01/01/2005,31/12/2005,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,5325
MYS,01/01/2006,31/12/2006,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,6645
MYS,01/01/2007,31/12/2007,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,7050
MYS,01/01/2008,31/12/2008,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,7130
MYS,01/01/2009,31/12/2009,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,7490
MYS,01/01/2010,31/12/2010,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,7350
MYS,01/01/2011,31/12/2011,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,8000
MYS,01/01/2012,31/12/2012,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,8300
MYS,01/01/2013,31/12/2013,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,8660
MYS,01/01/2014,31/12/2014,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,9370
MYS,01/01/2015,31/12/2015,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,10000
MYS,01/01/2016,31/12/2016,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,11000
MYS,01/01/2017,31/12/2017,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,11000
MYS,01/01/2018,31/12/2018,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,14000
MYS,01/01/2019,31/12/2019,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,16900
MYS,01/01/2020,31/12/2020,131,Malaysia,973,"Meat live weight, buffalo",5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,17737
MYS,01/01/1993,31/12/1993,131,Malaysia,973,"Meat live weight, buffalo",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,1674
MYS,01/01/1994,31/12/1994,131,Malaysia,973,"Meat live weight, buffalo",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,1566
MYS,01/01/1995,31/12/1995,131,Malaysia,973,"Meat live weight, buffalo",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,1609
MYS,01/01/1996,31/12/1996,131,Malaysia,973,"Meat live weight, buffalo",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,1689
MYS,01/01/1997,31/12/1997,131,Malaysia,973,"Meat live weight, buffalo",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,1486
MYS,01/01/1998,31/12/1998,131,Malaysia,973,"Meat live weight, buffalo",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,1149
